,Party,Polarization,Unanimity,Yes polarization,Republican yes votes,Republican no votes,Democratic yes votes,Democratic no votes,Republican yes,Democratic yes,Party polarization,Title,title_w_breaks,Date,Session,Key,Democratic votes yes/no,Republican votes yes/no
628,Democratic,-1.0,1.0,-1.0,0,14,21,0,0.0,1.0,-1.0,"Resolution, Proposing An Amendment To The Constitution Of Maine To Help Ensure That Direct Initiatives Of Legislation Are Compatible With The Constitution Of Maine And Statutory Law","Resolution, Proposing An<br>Amendment To The Constitution<br>Of Maine To Help Ensure That<br>Direct Initiatives Of<br>Legislation Are Compatible<br>With The Constitution Of Maine<br>And Statutory Law",2019-06-18,129,d8ec6430-c2cf-4f25-9107-c5deb365ba80,21/0,0/14
312,Democratic,-0.04081632653061229,1.0,-0.04081632653061229,47,2,80,0,0.9591836734693877,1.0,-0.04081632653061229,Joint Resolution Supporting The Maine Complete Count Committee And Coordination Of Efforts To Reduce The Undercount Of Maine Residents In The 2020 Federal Decennial Census,Joint Resolution Supporting<br>The Maine Complete Count<br>Committee And Coordination Of<br>Efforts To Reduce The<br>Undercount Of Maine Residents<br>In The 2020 Federal Decennial<br>Census,2020-01-23,129,7346b283-8e30-406a-b43b-f984a2b5ab7b,80/0,47/2
656,Democratic,-1.0,1.0,-1.0,0,14,21,0,0.0,1.0,-1.0,An Act To Authorize The Public Utilities Commission To Determine The Amount Of The E-9-1-1 Surcharge,An Act To Authorize The Public<br>Utilities Commission To<br>Determine The Amount Of The<br>E-9-1-1 Surcharge,2019-05-29,129,b53871e8-2e3d-445a-8200-d05b62e4630b,21/0,0/14
234,Democratic,-0.019607843137254943,1.0,-0.019607843137254943,50,1,84,0,0.9803921568627451,1.0,-0.019607843137254943,An Act To Further Expand Drug Price Transparency,An Act To Further Expand Drug<br>Price Transparency,2019-06-12,129,86d6c4de-4def-4f08-b2b8-956ecdae2020,84/0,50/1
550,Democratic,-1.0,1.0,-1.0,0,14,20,0,0.0,1.0,-1.0,An Act To Authorize Maine Courts To Award Attorney's Fees And Costs To Citizens Who Prevail In Civil Litigation Against The Executive Branch,An Act To Authorize Maine<br>Courts To Award Attorney's<br>Fees And Costs To Citizens Who<br>Prevail In Civil Litigation<br>Against The Executive Branch,2019-06-18,129,0fd20c8e-84a6-4487-a343-8e7f79e706f2,20/0,0/14
392,Democratic,-1.0,1.0,-1.0,0,14,21,0,0.0,1.0,-1.0,An Act To Protect Jobs In The State By Requiring Advance Notice Of Closure Of Call Centers,An Act To Protect Jobs In The<br>State By Requiring Advance<br>Notice Of Closure Of Call<br>Centers,2019-05-02,129,fdb57c13-6c68-4dc2-98de-bb8185494ff9,21/0,0/14
690,Democratic,-0.8155926352128884,0.9746835443037974,0.8155926352128884,37,7,2,77,0.8409090909090909,0.02531645569620253,0.8155926352128884,Joint Resolution Making Application To The Congress Of The United States Calling A Constitutional Convention To Propose A Balanced Budget Amendment,Joint Resolution Making<br>Application To The Congress Of<br>The United States Calling A<br>Constitutional Convention To<br>Propose A Balanced Budget<br>Amendment,2020-02-13,129,5c9fb567-ee0a-4bc4-9ae4-32224a33b50c,2/77,37/7
416,Democratic,-0.0,1.0,0.0,14,0,21,0,1.0,1.0,-0.0,Joint Resolution Memorializing The President Of The United States And The United States Congress To Allow The Importation Of Affordable And Safe Prescription Drugs,Joint Resolution Memorializing<br>The President Of The United<br>States And The United States<br>Congress To Allow The<br>Importation Of Affordable And<br>Safe Prescription Drugs,2019-06-11,129,ce65f85a-ce90-4875-8430-a66cb265d770,21/0,14/0
300,Democratic,-0.0,1.0,0.0,52,0,83,0,1.0,1.0,-0.0,An Act To Make Changes To The So-Called Dig Safe Law,An Act To Make Changes To The<br>So-Called Dig Safe Law,2020-03-05,129,3faf4e92-4c5a-40f9-9ebe-eb09e360bb59,83/0,52/0
496,Democratic,-0.9166666666666666,1.0,-0.9166666666666666,1,11,18,0,0.08333333333333333,1.0,-0.9166666666666666,An Act To Create A Credit Under The Commercial Forestry Excise Tax For Landowners Using Businesses Based In The United States,An Act To Create A Credit<br>Under The Commercial Forestry<br>Excise Tax For Landowners<br>Using Businesses Based In The<br>United States,2020-02-06,129,78c8b1a9-5057-4e47-b089-bfa80b9dad83,18/0,1/11
102,Democratic,-0.9215686274509804,1.0,-0.9215686274509804,4,47,81,0,0.0784313725490196,1.0,-0.9215686274509804,An Act To Help Small Businesses By Establishing An Alternate Minimum Wage,An Act To Help Small<br>Businesses By Establishing An<br>Alternate Minimum Wage,2019-04-11,129,668eb572-7240-4281-a618-031f1598e31f,81/0,4/47
382,Democratic,-0.9203480589022758,0.9759036144578314,-0.9203480589022758,3,51,81,2,0.05555555555555555,0.9759036144578314,-0.9203480589022758,An Act To Provide For Gubernatorial Appointments To The Maine Charter School Commission,An Act To Provide For<br>Gubernatorial Appointments To<br>The Maine Charter School<br>Commission,2019-06-05,129,c131e228-34b0-4727-9468-39b364915988,81/2,3/51
424,Democratic,-0.92,1.0,-0.92,4,46,78,0,0.08,1.0,-0.92,An Act To Prevent Wage Theft And Promote Employer Accountability,An Act To Prevent Wage Theft<br>And Promote Employer<br>Accountability,2019-06-07,129,f154c026-7caa-42ca-baee-2d6210424dce,78/0,4/46
368,Democratic,-0.918704868390403,0.9753086419753086,-0.918704868390403,3,50,79,2,0.05660377358490566,0.9753086419753086,-0.918704868390403,An Act To Limit The Influence Of Lobbyists By Expanding The Prohibition On Accepting Political Contributions,An Act To Limit The Influence<br>Of Lobbyists By Expanding The<br>Prohibition On Accepting<br>Political Contributions,2019-06-10,129,4e5a5484-6343-41fe-8144-d1b3d2dca78d,79/2,3/50
430,Democratic,-0.9173669467787114,0.9761904761904762,-0.9173669467787114,3,48,82,2,0.058823529411764705,0.9761904761904762,-0.9173669467787114,An Act To Amend The Laws Concerning The Children's Cabinet And Its Advisory Councils,An Act To Amend The Laws<br>Concerning The Children's<br>Cabinet And Its Advisory<br>Councils,2019-06-13,129,77c32d16-d8ed-4475-9548-b4fb192bb0ca,82/2,3/48
632,Democratic,-0.8285714285714286,0.9,0.8285714285714286,13,1,2,18,0.9285714285714286,0.1,0.8285714285714286,An Act To Restrict The Use Of Mercury In Dental Fillings In State-Funded Dental Procedures,An Act To Restrict The Use Of<br>Mercury In Dental Fillings In<br>State-Funded Dental Procedures,2019-06-06,129,541acc38-1814-495d-be4c-17df28a4683c,2/18,13/1
604,Democratic,-0.9230769230769231,1.0,-0.9230769230769231,1,12,21,0,0.07692307692307693,1.0,-0.9230769230769231,An Act To Strengthen The Maine Uniform Building And Energy Code,An Act To Strengthen The Maine<br>Uniform Building And Energy<br>Code,2019-06-19,129,12735673-e08c-4411-a3c9-22780c54843e,21/0,1/12
142,Democratic,-0.9230769230769231,1.0,-0.9230769230769231,1,12,19,0,0.07692307692307693,1.0,-0.9230769230769231,An Act To Allow And Recognize A Legal Name Change Upon Marriage,An Act To Allow And Recognize<br>A Legal Name Change Upon<br>Marriage,2019-04-23,129,098ed16c-6312-4cda-99b4-6efe7fbbd8a2,19/0,1/12
120,Democratic,-0.8625,0.9625,0.8625,45,5,3,77,0.9,0.0375,0.8625,An Act Regarding The Penobscot Nation's And Passamaquoddy Tribe's Authority To Exercise Jurisdiction Under The Federal Tribal Law And Order Act Of 2010 And The Federal Violence Against Women Reauthorization Act Of 2013,An Act Regarding The Penobscot<br>Nation's And Passamaquoddy<br>Tribe's Authority To Exercise<br>Jurisdiction Under The Federal<br>Tribal Law And Order Act Of<br>2010 And The Federal Violence<br>Against Women Reauthorization<br>Act Of 2013,2020-03-17,129,53e10d21-9a32-4ff2-8cd3-d68e717ac56f,3/77,45/5
188,Democratic,-0.8605189990732159,0.9759036144578314,0.8605189990732159,46,6,2,81,0.8846153846153846,0.024096385542168676,0.8605189990732159,An Act To Protect The Privacy Of Online Customer Information,An Act To Protect The Privacy<br>Of Online Customer Information,2019-05-30,129,4e1365e9-61f7-4dcb-a3af-13257989cdef,2/81,46/6
648,Democratic,-1.0,1.0,-1.0,0,14,21,0,0.0,1.0,-1.0,An Act To Repeal The Ranked-Choice Voting Law,An Act To Repeal The Ranked-<br>Choice Voting Law,2019-05-21,129,e1fc6a1b-8579-4cf4-900a-ca29ebc74755,21/0,0/14
50,Democratic,-0.8571428571428572,0.8571428571428572,0.8571428571428572,14,0,3,18,1.0,0.14285714285714285,0.8571428571428572,An Act To Restore The Laws Governing The Reunification Of Parents And Children,An Act To Restore The Laws<br>Governing The Reunification Of<br>Parents And Children,2019-06-12,129,0a5653f7-396f-4b2a-9381-7fdd2bb2487f,3/18,14/0
138,Democratic,-0.8462458153993304,0.8658536585365854,0.8462458153993304,50,1,11,71,0.9803921568627451,0.13414634146341464,0.8462458153993304,An Act To Create An Additional Pathway To Certify Industrial Arts Teachers To Foster Career And Technical Subjects In Maine Schools,An Act To Create An Additional<br>Pathway To Certify Industrial<br>Arts Teachers To Foster Career<br>And Technical Subjects In<br>Maine Schools,2019-06-12,129,bbb2e649-0d8a-41f9-8154-1b2c32b8a12c,11/71,50/1
396,Democratic,-1.0,1.0,-1.0,0,14,21,0,0.0,1.0,-1.0,An Act To Ensure The Availability Of In-Person Visitation In County Jails,An Act To Ensure The<br>Availability Of In-Person<br>Visitation In County Jails,2019-04-16,129,b4a6c5ec-4070-41b4-aa1f-f58e97e1176d,21/0,0/14
650,Democratic,-1.0,1.0,-1.0,0,14,19,0,0.0,1.0,-1.0,An Act To Allow Certain State Regulators To Lower Fees By Order,An Act To Allow Certain State<br>Regulators To Lower Fees By<br>Order,2019-05-30,129,10473e26-7463-4ba1-b49f-0fc0324a33f5,19/0,0/14
438,Democratic,-0.0,1.0,0.0,14,0,21,0,1.0,1.0,-0.0,An Act To Promote Keeping Workers In Maine,An Act To Promote Keeping<br>Workers In Maine,2019-06-05,129,c782192a-6468-4fbf-ba30-d3a180b77c68,21/0,14/0
302,Democratic,-0.0,1.0,0.0,9,0,20,0,1.0,1.0,-0.0,An Act To Require A Cable System Operator To Provide A Pro Rata Credit When Service Is Cancelled By A Subscriber,An Act To Require A Cable<br>System Operator To Provide A<br>Pro Rata Credit When Service<br>Is Cancelled By A Subscriber,2020-03-12,129,5ec0c353-e3cc-4748-a771-d39c0d411a77,20/0,9/0
578,Democratic,-0.9250700280112045,0.9642857142857143,-0.9250700280112045,2,49,81,3,0.0392156862745098,0.9642857142857143,-0.9250700280112045,An Act To Authorize A Local Option Sales Tax On Meals And Lodging And Provide Funding To Treat Opioid Use Disorder,An Act To Authorize A Local<br>Option Sales Tax On Meals And<br>Lodging And Provide Funding To<br>Treat Opioid Use Disorder,2019-06-13,129,cc13d292-c79f-4de3-b834-c6b0841ac132,81/3,2/49
426,Democratic,-0.0,1.0,0.0,13,0,19,0,1.0,1.0,-0.0,An Act To Exempt Overtime Pay From Individual Income Tax,An Act To Exempt Overtime Pay<br>From Individual Income Tax,2019-06-17,129,535acda3-9b29-4606-a743-8855c4931979,19/0,13/0
80,Democratic,-0.9252271139063591,0.9629629629629629,-0.9252271139063591,2,51,78,3,0.03773584905660377,0.9629629629629629,-0.9252271139063591,An Act To Promote Youth Employment,An Act To Promote Youth<br>Employment,2019-04-11,129,7a043cb3-7b40-40ba-9d9a-55c1aaeb3a52,78/3,2/51
568,Democratic,-0.9120283018867925,0.9875,-0.9120283018867925,4,49,79,1,0.07547169811320754,0.9875,-0.9120283018867925,An Act To Exclude Collectively Bargained Salary And Job Promotion Increases From The Earnable Compensation Limitation For Retirement Purposes,An Act To Exclude Collectively<br>Bargained Salary And Job<br>Promotion Increases From The<br>Earnable Compensation<br>Limitation For Retirement<br>Purposes,2019-06-06,129,865df253-c24b-43c5-93a9-ef942d54999c,79/1,4/49
452,Democratic,-1.0,1.0,-1.0,0,14,21,0,0.0,1.0,-1.0,An Act To Clarify That Petitions For Certiorari To The Supreme Court Of The United States Are Included Within The Definition Of Indigent Legal Services,An Act To Clarify That<br>Petitions For Certiorari To<br>The Supreme Court Of The<br>United States Are Included<br>Within The Definition Of<br>Indigent Legal Services,2019-05-02,129,62e75de0-77fc-4daf-8781-71cbcd5780a5,21/0,0/14
56,Democratic,-0.00667280257708236,0.9878048780487805,-0.00667280257708236,52,1,81,1,0.9811320754716981,0.9878048780487805,-0.00667280257708236,An Act To Require Education About The Holocaust,An Act To Require Education<br>About The Holocaust,2019-06-11,129,f52502a2-a619-412c-8b74-2d1f0f4f4567,81/1,52/1
280,Democratic,-0.0,1.0,0.0,46,0,82,0,1.0,1.0,-0.0,An Act To Amend The State's Hemp Laws,An Act To Amend The State's<br>Hemp Laws,2019-06-19,129,b8525dfb-5d2b-4ce5-988b-b676222bf176,82/0,46/0
230,Democratic,-0.9241989478718317,0.9634146341463414,-0.9241989478718317,2,49,79,3,0.0392156862745098,0.9634146341463414,-0.9241989478718317,An Act To Establish A Fund For Portions Of The Operations And Outreach Activities Of The University Of Maine Cooperative Extension Diagnostic And Research Laboratory And To Increase Statewide Enforcement Of Pesticide Use,An Act To Establish A Fund For<br>Portions Of The Operations And<br>Outreach Activities Of The<br>University Of Maine<br>Cooperative Extension<br>Diagnostic And Research<br>Laboratory And To Increase<br>Statewide Enforcement Of<br>Pesticide Use,2019-06-12,129,ca5bdf4f-2dee-43f8-a23f-055c60823fba,79/3,2/49
580,Democratic,-0.0,1.0,0.0,11,0,21,0,1.0,1.0,-0.0,"Joint Order, Recalling L.D. 1758 From The Governor's Desk To The Senate","Joint Order, Recalling L.D.<br>1758 From The Governor's Desk<br>To The Senate",2019-08-26,129,01c9a99a-8c5f-49f7-a326-4463fe0f4527,21/0,11/0
408,Democratic,-0.0,1.0,0.0,11,0,21,0,1.0,1.0,-0.0,"An Act To Authorize A General Fund Bond Issue To Improve Highways, Bridges And Multimodal Facilities","An Act To Authorize A General<br>Fund Bond Issue To Improve<br>Highways, Bridges And<br>Multimodal Facilities",2019-08-26,129,a9306dc4-bcea-440a-b45c-4c1626e94c80,21/0,11/0
492,Democratic,-0.7662309368191722,0.8588235294117648,0.7662309368191722,49,5,12,73,0.9074074074074074,0.1411764705882353,0.7662309368191722,An Act Regarding The Sale Of Dogs And Cats At Pet Shops,An Act Regarding The Sale Of<br>Dogs And Cats At Pet Shops,2019-06-13,129,75f693e5-a7b6-4bb2-830d-987e32dab79e,12/73,49/5
474,Democratic,-0.9102564102564104,0.9871794871794872,-0.9102564102564104,4,48,77,1,0.07692307692307693,0.9871794871794872,-0.9102564102564104,An Act Regarding Utility-Related Fees,An Act Regarding Utility-<br>Related Fees,2020-03-12,129,a02cd13f-1a53-4f5c-a98e-6595e0b2a636,77/1,4/48
258,Democratic,-0.9259259259259258,0.9629629629629629,-0.9259259259259258,2,52,78,3,0.037037037037037035,0.9629629629629629,-0.9259259259259258,An Act To Clarify Prevailing Wage Rates On State Projects Using Federal Funds,An Act To Clarify Prevailing<br>Wage Rates On State Projects<br>Using Federal Funds,2019-06-06,129,2d2b6e77-076f-4183-86a9-7055a2f1708d,78/3,2/52
366,Democratic,-0.018099547511312153,0.9411764705882353,-0.018099547511312153,48,4,80,5,0.9230769230769231,0.9411764705882353,-0.018099547511312153,An Act To Enhance Personal And Public Safety By Requiring Evaluations Of And Judicial Hearings For Persons In Protective Custody Regarding Risk Of Harm And Restricting Access To Dangerous Weapons,An Act To Enhance Personal And<br>Public Safety By Requiring<br>Evaluations Of And Judicial<br>Hearings For Persons In<br>Protective Custody Regarding<br>Risk Of Harm And Restricting<br>Access To Dangerous Weapons,2019-06-19,129,a879191b-2b91-4968-82ec-6aa4d618e978,80/5,48/4
92,Democratic,-0.9131652661064426,0.9523809523809523,-0.9131652661064426,2,49,80,4,0.0392156862745098,0.9523809523809523,-0.9131652661064426,An Act To Increase Railroad Freight Safety,An Act To Increase Railroad<br>Freight Safety,2019-06-10,129,15f17b80-a299-494d-902d-feb64e7a84cb,80/4,2/49
18,Democratic,-0.9133456904541242,0.9518072289156626,-0.9133456904541242,2,50,79,4,0.038461538461538464,0.9518072289156626,-0.9133456904541242,An Act To Update The Family Planning Statutes,An Act To Update The Family<br>Planning Statutes,2019-05-30,129,0a3c2778-00ca-4cc8-bc3c-2c64d030a730,79/4,2/50
70,Democratic,-0.9245014245014245,0.9629629629629629,-0.9245014245014245,2,50,78,3,0.038461538461538464,0.9629629629629629,-0.9245014245014245,An Act To Allow Local Flexibility In Teacher Assignment To Enhance Student Achievement,An Act To Allow Local<br>Flexibility In Teacher<br>Assignment To Enhance Student<br>Achievement,2019-04-18,129,86809d17-b00c-4f1c-ab36-c9736a620f07,78/3,2/50
266,Democratic,-0.9245014245014245,0.9615384615384616,-0.9245014245014245,2,52,75,3,0.037037037037037035,0.9615384615384616,-0.9245014245014245,An Act To Simplify Apprenticeship Requirements For Student And Apprentice Lobster And Crab Fishing License Holders,An Act To Simplify<br>Apprenticeship Requirements<br>For Student And Apprentice<br>Lobster And Crab Fishing<br>License Holders,2019-03-19,129,c57f3fc9-6c8e-4737-98f5-91ffc738799e,75/3,2/52
34,Democratic,-0.924512987012987,0.987012987012987,-0.924512987012987,3,45,76,1,0.0625,0.987012987012987,-0.924512987012987,An Act To Replace Net Energy Billing With A Market-Based Mechanism,An Act To Replace Net Energy<br>Billing With A Market-Based<br>Mechanism,2019-04-23,129,f46d0007-a760-47ce-8ef4-54af03c34693,76/1,3/45
286,Democratic,-0.9161764705882353,0.975,-0.9161764705882353,3,48,78,2,0.058823529411764705,0.975,-0.9161764705882353,"Resolve, To Increase Funding For Assertive Community Treatment","Resolve, To Increase Funding<br>For Assertive Community<br>Treatment",2019-05-16,129,6b0fdb19-b1d3-453c-bded-fae7f1c90d43,78/2,3/48
600,Democratic,-0.9159919028340081,0.9736842105263158,-0.9159919028340081,3,49,74,2,0.057692307692307696,0.9736842105263158,-0.9159919028340081,An Act To Amend The Law That Increases The Number Of Franklin County Commissioners,An Act To Amend The Law That<br>Increases The Number Of<br>Franklin County Commissioners,2019-08-26,129,0aaa1c1f-18c0-4f43-a553-76260f7fc48d,74/2,3/49
500,Democratic,-0.0,1.0,0.0,14,0,17,0,1.0,1.0,-0.0,"Resolve, To Designate A Bridge In Indian Purchase Township The Detective Benjamin Campbell Bridge","Resolve, To Designate A Bridge<br>In Indian Purchase Township<br>The Detective Benjamin<br>Campbell Bridge",2019-06-07,129,4b3e4bdb-16ad-4c48-a0de-8af8449fbdf6,17/0,14/0
480,Democratic,-0.0,1.0,0.0,51,0,79,0,1.0,1.0,-0.0,"An Act To Promote Economic Development And Critical Communications For Family Farms, Businesses And Residences By Strategic Public Investment In High-Speed Internet","An Act To Promote Economic<br>Development And Critical<br>Communications For Family<br>Farms, Businesses And<br>Residences By Strategic Public<br>Investment In High-Speed<br>Internet",2020-03-10,129,de51f886-42b1-44f5-b18d-40b4e014247a,79/0,51/0
370,Democratic,-0.9155354449472096,0.9743589743589743,-0.9155354449472096,3,48,76,2,0.058823529411764705,0.9743589743589743,-0.9155354449472096,An Act Regarding The Sale And Release Or Abandonment Of Balloons,An Act Regarding The Sale And<br>Release Or Abandonment Of<br>Balloons,2019-05-08,129,a139ea0b-a9ca-41b6-a360-eba69b12dcf4,76/2,3/48
668,Democratic,-0.0,1.0,0.0,0,13,0,21,0.0,0.0,-0.0,"Resolve, To Review The Delivery Of Services To The Citizens Of The State By The Department Of Health And Human Services","Resolve, To Review The<br>Delivery Of Services To The<br>Citizens Of The State By The<br>Department Of Health And Human<br>Services",2019-05-23,129,60325fd3-5910-483f-b544-e6b43ae24984,0/21,0/13
8,Democratic,-0.9143589743589744,0.9743589743589743,-0.9143589743589744,3,47,76,2,0.06,0.9743589743589743,-0.9143589743589744,An Act Regarding The Determination Of The Prevailing Wage Rate For Public Works Projects,An Act Regarding The<br>Determination Of The<br>Prevailing Wage Rate For<br>Public Works Projects,2019-06-07,129,17b709c7-2dee-45f9-a309-62f3fb370ae6,76/2,3/47
108,Democratic,-0.784113475177305,0.8266666666666667,0.784113475177305,45,2,13,62,0.9574468085106383,0.17333333333333334,0.784113475177305,"Resolve, To Implement An Intensive Drug Treatment Court Pilot Project In The Midcoast","Resolve, To Implement An<br>Intensive Drug Treatment Court<br>Pilot Project In The Midcoast",2019-06-06,129,23bc4b49-1d85-4575-b5dd-06476a9196eb,13/62,45/2
330,Democratic,-0.9369476952471937,0.9746835443037974,-0.9369476952471937,2,51,77,2,0.03773584905660377,0.9746835443037974,-0.9369476952471937,An Act To Secure The Future Of The Frances Perkins Homestead,An Act To Secure The Future Of<br>The Frances Perkins Homestead,2019-03-28,129,0425523a-bb98-4ffa-b08f-eb3d74efba1b,77/2,2/51
140,Democratic,-0.8875,0.8875,-0.8875,0,55,71,9,0.0,0.8875,-0.8875,An Act To Ban Use Of Aerial Herbicide Spraying For The Purpose Of Deforestation,An Act To Ban Use Of Aerial<br>Herbicide Spraying For The<br>Purpose Of Deforestation,2019-06-17,129,a3a9d820-cb75-4437-8473-598c6065a04f,71/9,0/55
24,Democratic,-0.08469387755102037,0.65,-0.08469387755102037,13,36,28,52,0.2653061224489796,0.35,-0.08469387755102037,An Act Regarding Court Facilities In York County,An Act Regarding Court<br>Facilities In York County,2019-06-18,129,f738d2a2-599e-483b-814a-94cd316860d8,28/52,13/36
58,Democratic,-0.07894736842105265,1.0,-0.07894736842105265,35,3,73,0,0.9210526315789473,1.0,-0.07894736842105265,An Act To Clarify The Pathway For A Registered Dispensary Under The Maine Medical Use Of Marijuana Act To Become A For-Profit Entity,An Act To Clarify The Pathway<br>For A Registered Dispensary<br>Under The Maine Medical Use Of<br>Marijuana Act To Become A For-<br>Profit Entity,2019-06-07,129,e473e444-0771-4118-812b-cf4e3709f55a,73/0,35/3
646,Democratic,-0.8675213675213675,0.9444444444444444,-0.8675213675213675,1,12,17,1,0.07692307692307693,0.9444444444444444,-0.8675213675213675,An Act To Prepare All Students For Work And Life By Requiring That Students Receive Instruction In Vocational Preparation And Practical Life Skills,An Act To Prepare All Students<br>For Work And Life By Requiring<br>That Students Receive<br>Instruction In Vocational<br>Preparation And Practical Life<br>Skills,2019-05-23,129,b0f81da5-a18a-4259-b847-11d616971632,17/1,1/12
596,Democratic,-0.07999999999999996,1.0,-0.07999999999999996,46,4,79,0,0.92,1.0,-0.07999999999999996,"An Act Making Supplemental Appropriations And Allocations For The Expenditures Of State Government, General Fund And Other Funds And Changing Certain Provisions Of The Law Necessary To The Proper Operations Of State Government For The Fiscal Years Ending June 30, 2020 And June 30, 2021","An Act Making Supplemental<br>Appropriations And Allocations<br>For The Expenditures Of State<br>Government, General Fund And<br>Other Funds And Changing<br>Certain Provisions Of The Law<br>Necessary To The Proper<br>Operations Of State Government<br>For The Fiscal Years Ending<br>June 30, 2020 And June 30,<br>2021",2020-03-17,129,63d15ee3-cc97-401e-b881-e01cd5806b02,79/0,46/4
256,Democratic,-0.5447154471544715,0.8780487804878049,0.5447154471544715,34,17,10,72,0.6666666666666666,0.12195121951219512,0.5447154471544715,An Act To Align Wages For Direct Care Workers For Persons With Intellectual Disabilities Or Autism With The Minimum Wage,An Act To Align Wages For<br>Direct Care Workers For<br>Persons With Intellectual<br>Disabilities Or Autism With<br>The Minimum Wage,2019-06-03,129,0603dd52-d763-4dcc-93a5-2ff286a8427c,10/72,34/17
440,Democratic,-0.9411764705882353,0.9411764705882353,0.9411764705882353,13,0,1,16,1.0,0.058823529411764705,0.9411764705882353,An Act To Create Jobs And Slow Climate Change By Promoting The Production Of Natural Resources Bioproducts,An Act To Create Jobs And Slow<br>Climate Change By Promoting<br>The Production Of Natural<br>Resources Bioproducts,2020-03-17,129,90d08c33-5963-49f2-abfd-18fc4706025d,1/16,13/0
252,Democratic,-0.859840425531915,0.9875,-0.859840425531915,6,41,79,1,0.1276595744680851,0.9875,-0.859840425531915,An Act To Apply The Same Auditing Standards To All Candidates And Political Action Committees,An Act To Apply The Same<br>Auditing Standards To All<br>Candidates And Political<br>Action Committees,2019-05-23,129,72816bac-843c-47d9-ab94-ce4cd41be4d8,79/1,6/41
606,Democratic,-0.08922030350601784,0.9871794871794872,-0.08922030350601784,44,5,77,1,0.8979591836734694,0.9871794871794872,-0.08922030350601784,An Act To Authorize A General Fund Bond Issue For Infrastructure To Improve Transportation And Internet Connections,An Act To Authorize A General<br>Fund Bond Issue For<br>Infrastructure To Improve<br>Transportation And Internet<br>Connections,2020-03-17,129,fc396822-ea91-470a-8ac7-d5a05286ae65,77/1,44/5
184,Democratic,-0.8629518072289156,0.9879518072289156,-0.8629518072289156,6,42,82,1,0.125,0.9879518072289156,-0.8629518072289156,An Act To Provide Relief To Federal Employees Affected By The Federal Shutdown,An Act To Provide Relief To<br>Federal Employees Affected By<br>The Federal Shutdown,2019-03-07,129,4cde4b08-e2b9-4c85-aeeb-50549ccc9903,82/1,6/42
122,Democratic,-0.0980392156862745,1.0,-0.0980392156862745,46,5,82,0,0.9019607843137255,1.0,-0.0980392156862745,"An Act To Make Supplemental Appropriations And Allocations For The Expenditures Of State Government And To Change Certain Provisions Of Law Necessary To The Proper Operations Of State Government For The Fiscal Year Ending June 30, 2019","An Act To Make Supplemental<br>Appropriations And Allocations<br>For The Expenditures Of State<br>Government And To Change<br>Certain Provisions Of Law<br>Necessary To The Proper<br>Operations Of State Government<br>For The Fiscal Year Ending<br>June 30, 2019",2019-03-12,129,d6ddf779-bfc0-4046-a3ad-f679bac2face,82/0,46/5
702,Democratic,-0.5301204819277108,0.5301204819277108,0.5301204819277108,51,0,39,44,1.0,0.46987951807228917,0.5301204819277108,An Act To Prevent Overdose Deaths,An Act To Prevent Overdose<br>Deaths,2019-06-12,129,038d0cf2-6d0d-4824-ba67-c8ea427a244d,39/44,51/0
348,Democratic,-0.07843137254901966,1.0,-0.07843137254901966,47,4,78,0,0.9215686274509803,1.0,-0.07843137254901966,An Act To Create Affordable Workforce And Senior Housing And Preserve Affordable Rural Housing,An Act To Create Affordable<br>Workforce And Senior Housing<br>And Preserve Affordable Rural<br>Housing,2019-06-07,129,265da0d5-7d54-4ee0-b790-d851ac406bc5,78/0,47/4
466,Democratic,-0.8703662597114318,0.9647058823529412,-0.8703662597114318,5,48,82,3,0.09433962264150944,0.9647058823529412,-0.8703662597114318,An Act To Amend The Maine Uniform Building And Energy Code,An Act To Amend The Maine<br>Uniform Building And Energy<br>Code,2019-06-14,129,4a80a325-f0a7-4e7b-8b13-1f70d2385fad,82/3,5/48
10,Democratic,-0.9386363636363636,0.975,-0.9386363636363636,2,53,78,2,0.03636363636363636,0.975,-0.9386363636363636,"Resolution, Proposing An Amendment To The Constitution Of Maine To Prohibit New Or Increased Fees Or Taxes By Means Of Direct Initiatives Of Legislation","Resolution, Proposing An<br>Amendment To The Constitution<br>Of Maine To Prohibit New Or<br>Increased Fees Or Taxes By<br>Means Of Direct Initiatives Of<br>Legislation",2019-04-02,129,6f3eea30-ea56-4f09-9499-bbd87f725355,78/2,2/53
508,Democratic,-0.07272727272727275,1.0,-0.07272727272727275,51,4,79,0,0.9272727272727272,1.0,-0.07272727272727275,An Act Regarding Utility Reorganizations,An Act Regarding Utility<br>Reorganizations,2019-06-06,129,93e32ec6-89a9-4d5a-869f-c8af6263ecac,79/0,51/4
386,Democratic,-0.8739719400096759,0.9871794871794872,-0.8739719400096759,6,47,77,1,0.11320754716981132,0.9871794871794872,-0.8739719400096759,"Resolve, Directing The Department Of Environmental Protection To Evaluate Emissions From Heated Aboveground Petroleum Storage Tanks","Resolve, Directing The<br>Department Of Environmental<br>Protection To Evaluate<br>Emissions From Heated<br>Aboveground Petroleum Storage<br>Tanks",2020-03-10,129,cf037f0c-3bc0-498d-a411-951a19f6e7b6,77/1,6/47
