Vote key,Vote polarization,Democratic yes votes,Democratic no votes,Republican yes votes,Republican no votes,Title,Date,Session
254efc64-b741-453c-aa64-1d3d4bb417c8,-0.6553086419753087,79,2,16,34,An Act To Ensure Accuracy In The Labeling Of Maine Meat And Poultry,2019-06-03,129
71f46783-6204-4a35-b3d4-44aa90c853ac,-0.6428571428571428,21,0,5,9,An Act To Amend The Adult Use Marijuana Law,2019-06-19,129
16189cba-8cc4-440c-99d8-d5b4c4dd30ce,-1.0,21,0,0,14,An Act To Ensure Fair Employment Opportunity For Maine Citizens And Legal Residents By Requiring The Use Of The Federal Immigration Verification System,2019-05-02,129
25f197b0-e314-4b6a-a596-74f34153f648,-0.95,19,1,0,9,An Act To Incentivize The Purchase Of Electric Public School Buses,2020-03-12,129
552f144f-b6fd-4fe0-a90b-b0ff1b970b4f,0.0,21,0,14,0,An Act To Support Maine Craft Distillers,2019-05-23,129
88e64683-b7ef-454d-9159-1d14eee75322,-0.6428571428571428,19,0,5,9,An Act To Eliminate Single-Use Plastic Carry-Out Bags,2019-06-06,129
3925918e-a5b1-47fb-b5e4-678e4370b206,-0.6428571428571428,21,0,5,9,"Resolution, Proposing An Amendment To The Constitution Of Maine To Explicitly Prohibit Discrimination Based On The Sex Of An Individual",2019-05-23,129
8c5d7b90-64ec-43df-bff4-7d76eda67f0f,-1.0,20,0,0,14,An Act To Amend Teacher Evaluation Requirements,2019-04-02,129
7c553456-1c57-4cc2-8796-2cfd86b05b9b,-1.0,17,0,0,11,"Resolve, Establishing The Commission To Study Fair, Equitable And Competitive Tax Policy For Maine's Working Families And Small Businesses",2020-03-10,129
b3f24953-b63a-4db1-b7fe-1440358c0fee,-1.0,21,0,0,14,An Act To Improve Accountability Of Opioid Manufacturers,2019-06-19,129
2a673d25-1e3b-44a9-a0e7-65e5d4f1a3f7,0.73,20,60,49,1,"Resolution, Proposing An Amendment To The Constitution Of Maine To Establish A Right To Food",2020-03-17,129
adcdbdc7-f370-4db9-9cd9-7dadaa52ce95,0.0,79,0,53,0,An Act To Ban The Use Of Leadership Political Action Committees For Personal Profit,2019-03-19,129
e1a204f5-d7dc-4bba-a610-123c5736fb61,-1.0,20,0,0,14,"Resolve, To Establish A Background Check Consolidation Commission",2019-03-28,129
c9d27ac2-e238-406e-9fa6-2322a7379ec9,-0.9285714285714286,21,0,1,13,An Act To Ensure The Right To Work Without Payment Of Dues Or Fees To A Labor Union As A Condition Of Employment,2019-05-23,129
abbb48ed-2f91-453e-af79-9fd1ca2859fb,-0.9285714285714286,18,0,1,13,An Act To Allow For The Sale Of Nonprescription Drugs Through Vending Machines,2019-06-07,129
28acdb7a-c433-47c8-b8f1-bfeab6bdd5d7,-0.9053803339517624,76,1,4,45,An Act Regarding Rules Adopted By The Connectme Authority,2019-02-07,129
1c2eab89-1bc9-43a2-8003-4e8d32e71eb3,-0.9285714285714286,78,6,0,51,An Act To Prevent Discrimination In Public And Private Insurance Coverage For Pregnant Women In Maine,2019-06-12,129
78cde686-025d-46dd-b4bb-583032a1d1c5,0.7142857142857143,6,15,14,0,An Act Regarding Access To Firearms By Extremely Dangerous And Suicidal Individuals,2019-06-18,129
825211b4-c60a-4263-977d-3a5653e92250,-0.9047619047619048,19,2,0,14,An Act To Provide Autonomy For Health Care Providers To Practice Patient-Centered Care By Amending The Laws Governing Medical Exemptions To Immunization Requirements,2019-06-04,129
d4b07a43-ddde-44f6-a180-3606324eb177,-0.9047619047619048,19,2,0,14,An Act To Establish The Vaccine Consumer Protection Program,2019-06-04,129
e23cc525-f97d-4cb4-80c5-86b4eec437ad,-0.9285714285714286,21,0,1,13,An Act To Reduce Youth Cancer Risk,2019-06-04,129
289b84bc-3ddf-4423-81b6-e9fb4db0acc0,-0.9285714285714286,19,0,1,13,An Act To Amend The General Assistance Laws Governing Eligibility And Reimbursement,2019-06-10,129
8cddeac3-d740-41b3-b9fd-d73251c46440,0.7357142857142857,1,19,11,3,An Act To Prohibit The Provision Of Conversion Therapy To Minors By Certain Licensed Professionals,2019-05-21,129
a3912c0d-9565-4868-8aff-7127f59b187f,-0.9285714285714286,21,0,1,13,An Act Providing Labor Unions With Reasonable Access To Current And Newly Hired Public Sector Workers,2019-06-18,129
028feb55-c75e-4dc3-a079-aa6d47cb2ceb,-0.9285714285714286,21,0,1,13,"An Act To Attract, Educate And Retain New State Residents To Strengthen The Workforce",2019-06-12,129
418b5be8-9f89-4d07-abd5-f5d888e246e5,-0.9285714285714286,21,0,1,13,An Act To Provide For Court-Appointed Advocates For Justice In Animal Cruelty Cases,2019-06-12,129
9922aec9-d989-41fb-bd87-b8341bd25de0,-0.9285714285714286,21,0,1,13,An Act Regarding The Taking Of A Blood Sample From An Operator Of A Motor Vehicle Involved In A Fatal Accident,2019-05-23,129
4a97b4d6-0391-4b15-b4c9-9e09863229f0,0.8915343915343915,6,78,52,2,"Resolution, Proposing An Amendment To The Constitution Of Maine To Specify The Qualifications Of Electors",2019-06-12,129
952a002d-b671-4f96-8c0f-65470dbc1735,-0.9285714285714286,21,0,1,13,Joint Resolution Making Application To The Congress Of The United States Calling A Constitutional Convention Under Article V Of The United States Constitution Limited To Proposing An Amendment To The United States Constitution To Require A Balanced Federal Budget,2019-05-23,129
2eec0e65-1d7b-4ab6-97dc-acb5ee00bf25,-1.0,19,0,0,14,"Resolve, Directing The Department Of Education To Develop A Model School Disciplinary Policy",2019-04-30,129
4b4b23ba-e979-448b-8787-a7dc7ad8b4c8,-0.9285714285714286,21,0,1,13,An Act To Amend The Laws Governing The Collective Bargaining Rights Of Employees Of School Management And Leadership Centers,2019-06-10,129
44ddbe79-f5a8-46ab-8fa8-9ec5b5bebbe2,-0.9090686274509804,79,1,4,47,An Act To Streamline The Eviction Process,2019-05-23,129
f39ca11c-1f60-4c69-a979-80cd7403978a,-0.908103000236239,77,6,1,50,An Act To Balance Maine's Minimum Wage For Small And Large Employers,2019-04-11,129
854b3852-ca7f-4944-af2e-dd6b4fa95e06,-1.0,19,0,0,13,An Act To Protect Volunteer Search And Rescuers Certified By The Maine Association For Search And Rescue From Adverse Employment Actions,2019-06-06,129
1facf1fc-76b6-4693-9987-596399c89988,-0.9047619047619048,19,2,0,14,An Act To Authorize Certain Health Care Professionals To Perform Abortions,2019-05-23,129
3a6c799a-f149-458a-b44d-c01bbcd99e27,-0.8931603773584906,79,1,5,48,"Joint Order, To Recall L.D. 1453 From The Governor's Desk",2020-01-08,129
c1c259fc-52ec-4db7-9e11-b1e0393fa6b4,-0.8461538461538461,20,0,2,11,An Act Regarding Pay Equality,2019-04-02,129
5cbc3ddd-be88-490d-a183-d51226c606ff,-0.9330802088277173,82,4,1,48,An Act To Require The State To Distribute 25 Percent Of Adult Use Marijuana Retail Sales And Excise Tax Revenue To Generating Municipalities,2019-06-14,129
1ff7719b-7f9a-44d8-8362-4bf676c249aa,-0.9333333333333332,78,2,2,46,An Act To Allow Junior Reserve Officers' Training Corps Instructors To Instruct Without State Certification,2019-04-25,129
acc819da-40e7-4556-bdd2-9e7a82c023c5,-0.8936121845874062,82,1,5,48,An Act To Promote Social And Emotional Learning And Development For Young Children,2019-06-05,129
0b62feb3-f599-4c30-8e51-b433844690ee,-0.9356097560975608,80,2,2,48,"Resolve, Directing Coordinated State Agencies To Negotiate With The Governing Leaderships Of Portland Pipe Line Corporation And Montreal Pipe Line Limited For Sustainability-Centered Repurposing Of Stranded And At-Risk Infrastructure Assets In Maine",2019-06-03,129
a8630598-bec5-4e57-9fab-cd72d5f6b53c,0.8923747276688453,6,79,52,2,"Resolution, Proposing An Amendment To The Constitution Of Maine To Ensure That Voting Rights Belong Only To Citizens In Municipal Or Other Local Elections",2019-06-12,129
a292e8e2-0763-4371-8387-07a5d3ce44ea,0.6671785870996051,27,59,52,1,An Act To Allow The Prohibition Of Weapons At Public Proceedings And Voting Places,2019-06-12,129
419a0bf5-e6f7-4cc8-adb4-2b1afb3e232d,-0.9357843137254902,78,2,2,49,An Act To Amend The Laws Governing The Practice Of Pharmacy,2019-03-14,129
a4709f8a-f4b2-4540-997c-5ad061476b9d,-0.8916510318949343,81,1,5,47,An Act Regarding Net Neutrality And Internet Policy,2019-05-28,129
d4c862dc-9eec-4305-bf30-6548b4676e63,-0.8911879259980526,78,1,5,47,An Act To Increase The Number Of Recipients Under The Tuition Waiver Program For Participants In Foster Care,2019-05-28,129
6aac4e88-06fd-4e1c-90e7-d6cab2bb4ae2,-0.9368471035137702,79,2,2,50,An Act To Protect Law Enforcement And Corrections Officers By Creating The Crime Of Aggravated Assault On An Officer,2019-05-14,129
d46d41d6-8524-4619-bcbe-1b777981e239,-0.9317862165963432,78,1,3,51,An Act To Fully Fund Career And Technical Education For Fiscal Year 2018-19,2019-06-06,129
3dbe62a2-573d-4099-9aa5-fb13306fd25a,-0.931386514719848,77,4,1,51,An Act To Create A Youth Wage,2019-04-18,129
6d0c0f52-8272-478d-8708-b594fb227256,0.0,21,0,13,0,An Act To Reform Maine's Renewable Portfolio Standard,2019-06-18,129
6a3c82ee-9ff2-4501-9c0d-0b41f5cb3085,-0.9047619047619048,19,2,0,13,An Act To Make Election Day A State Holiday,2019-05-09,129
6405aef8-a3e8-4fec-989b-9bd8c693fb66,-0.0302439024390244,73,9,43,7,"Resolution, Proposing An Amendment To The Constitution Of Maine To Extend The Terms Of Legislators To 4 Years",2019-06-03,129
b4867cf2-6738-458a-a2fb-b45d49d41be7,-0.928974358974359,74,1,3,49,"Resolution, Proposing An Amendment To The Constitution Of Maine To Require Referenda To Receive 60 Percent Of The Vote To Become Law",2019-04-30,129
9f48185e-f006-4ee7-8bd7-8beaab1c9800,-0.9301125703564728,81,1,3,49,An Act To Provide Ready Access To Defibrillators In Businesses And Pharmacies,2019-06-11,129
b6230f50-71bd-4b67-92b1-114bd7923d16,-0.9031763417305586,81,2,4,51,An Act To Allow Eating Establishments To Permit Smoking Tobacco In Designated Outdoor Eating Areas,2019-04-11,129
ef01b6f9-9359-4487-a0ff-437f97f5b3e7,-0.9304092134280814,76,1,3,50,"An Act To Authorize A General Fund Bond Issue For The Protection And Enhancement Of Water Quality, Support Of Environmental Clean-Up Efforts And Provision Of Loans For The Residential Purchase Of High-Performance Air Source Heat Pumps",2019-08-26,129
6b4d3b62-f3a2-4fe0-890b-79967209c769,-0.9305429864253394,84,1,3,49,An Act To Return Funds To Maine Property Tax Payers,2019-06-18,129
34bebedb-d946-40c6-adec-42a63f67ee19,-0.9310505474027486,80,1,3,50,An Act To Protect Earned Pay,2019-03-26,129
20e06ba3-b563-46c9-afea-9331dbe1b386,-1.0,21,0,0,14,"Resolution, Proposing An Amendment To The Constitution Of Maine To Help Ensure That Direct Initiatives Of Legislation Are Compatible With The Constitution Of Maine And Statutory Law",2019-06-18,129
121299f0-0548-4f67-b6f5-4811b0cbc072,-0.0408163265306122,80,0,47,2,Joint Resolution Supporting The Maine Complete Count Committee And Coordination Of Efforts To Reduce The Undercount Of Maine Residents In The 2020 Federal Decennial Census,2020-01-23,129
a2999bfc-b83a-4e95-9133-c04338fce148,-1.0,21,0,0,14,An Act To Authorize The Public Utilities Commission To Determine The Amount Of The E-9-1-1 Surcharge,2019-05-29,129
957bfa49-e6ae-42cb-a42f-662659b00b77,-0.0196078431372549,84,0,50,1,An Act To Further Expand Drug Price Transparency,2019-06-12,129
f70e8c77-441c-415f-abbd-ab52a77a59b5,-1.0,20,0,0,14,An Act To Authorize Maine Courts To Award Attorney's Fees And Costs To Citizens Who Prevail In Civil Litigation Against The Executive Branch,2019-06-18,129
60f2aaf9-771b-4eee-ad30-32a2acff81b6,-1.0,21,0,0,14,An Act To Protect Jobs In The State By Requiring Advance Notice Of Closure Of Call Centers,2019-05-02,129
d64588f6-3007-49db-b292-86d7064fb6fc,0.8155926352128884,2,77,37,7,Joint Resolution Making Application To The Congress Of The United States Calling A Constitutional Convention To Propose A Balanced Budget Amendment,2020-02-13,129
92bc5780-1652-4c7e-96ff-c74532063d83,0.0,21,0,14,0,Joint Resolution Memorializing The President Of The United States And The United States Congress To Allow The Importation Of Affordable And Safe Prescription Drugs,2019-06-11,129
7f30c8b2-3465-49ae-ba4f-473fb0bdcf10,0.0,83,0,52,0,An Act To Make Changes To The So-Called Dig Safe Law,2020-03-05,129
fe0b4a9a-c3c6-47c0-86a2-ac520e7f6fbb,-0.9166666666666666,18,0,1,11,An Act To Create A Credit Under The Commercial Forestry Excise Tax For Landowners Using Businesses Based In The United States,2020-02-06,129
e00a43a9-c92b-41ff-9439-0b356a5c37c1,-0.9215686274509804,81,0,4,47,An Act To Help Small Businesses By Establishing An Alternate Minimum Wage,2019-04-11,129
0275f602-88cc-4f1b-ad4b-13b37de2a947,-0.9203480589022758,81,2,3,51,An Act To Provide For Gubernatorial Appointments To The Maine Charter School Commission,2019-06-05,129
10c0647b-5849-461a-bb9b-659356b5a7c4,-0.92,78,0,4,46,An Act To Prevent Wage Theft And Promote Employer Accountability,2019-06-07,129
49a855a4-6e62-4d54-9c46-d3947befee57,-0.918704868390403,79,2,3,50,An Act To Limit The Influence Of Lobbyists By Expanding The Prohibition On Accepting Political Contributions,2019-06-10,129
b4ac849b-6aae-4d3e-85b3-e3d8a0d822e5,-0.9173669467787114,82,2,3,48,An Act To Amend The Laws Concerning The Children's Cabinet And Its Advisory Councils,2019-06-13,129
fb13fb55-4cb1-4ce5-90ff-84c74d0d4852,0.8285714285714286,2,18,13,1,An Act To Restrict The Use Of Mercury In Dental Fillings In State-Funded Dental Procedures,2019-06-06,129
1ae215b5-08e0-41f8-8c25-912677c62e99,-0.9230769230769232,21,0,1,12,An Act To Strengthen The Maine Uniform Building And Energy Code,2019-06-19,129
f7c3cbe6-b9fd-41e5-b578-c526f1ae4bb2,-0.9230769230769232,19,0,1,12,An Act To Allow And Recognize A Legal Name Change Upon Marriage,2019-04-23,129
4f1300c1-3530-41da-b553-042744794433,0.8625,3,77,45,5,An Act Regarding The Penobscot Nation's And Passamaquoddy Tribe's Authority To Exercise Jurisdiction Under The Federal Tribal Law And Order Act Of 2010 And The Federal Violence Against Women Reauthorization Act Of 2013,2020-03-17,129
2d318a97-4b1a-4c1a-ab16-51238dea1243,0.8605189990732159,2,81,46,6,An Act To Protect The Privacy Of Online Customer Information,2019-05-30,129
4032cc3f-c92b-4786-b867-eddd5290cf92,-1.0,21,0,0,14,An Act To Repeal The Ranked-Choice Voting Law,2019-05-21,129
d559ab1b-864f-410f-b374-2dd3a7a07171,0.8571428571428572,3,18,14,0,An Act To Restore The Laws Governing The Reunification Of Parents And Children,2019-06-12,129
529092cd-55c9-4563-a65f-18205cc867b8,0.8462458153993304,11,71,50,1,An Act To Create An Additional Pathway To Certify Industrial Arts Teachers To Foster Career And Technical Subjects In Maine Schools,2019-06-12,129
21f3a0ae-e3e3-4a3f-bbc2-9d2015b422aa,-1.0,21,0,0,14,An Act To Ensure The Availability Of In-Person Visitation In County Jails,2019-04-16,129
ebff0148-4c07-42ea-89e0-591af4803695,-1.0,19,0,0,14,An Act To Allow Certain State Regulators To Lower Fees By Order,2019-05-30,129
2d00b855-189d-4ca8-aee9-2553b54e92d3,0.0,21,0,14,0,An Act To Promote Keeping Workers In Maine,2019-06-05,129
01c8a7dc-c1b2-4b18-ab19-742709470c52,0.0,20,0,9,0,An Act To Require A Cable System Operator To Provide A Pro Rata Credit When Service Is Cancelled By A Subscriber,2020-03-12,129
29c49a88-a166-4fda-89a0-8f41c15b7ae6,-0.9250700280112044,81,3,2,49,An Act To Authorize A Local Option Sales Tax On Meals And Lodging And Provide Funding To Treat Opioid Use Disorder,2019-06-13,129
add3a829-4b5d-4c8d-b842-83e5411287a7,0.0,19,0,13,0,An Act To Exempt Overtime Pay From Individual Income Tax,2019-06-17,129
dc315650-8204-42bf-a160-b8eb9223eacd,-0.9252271139063593,78,3,2,51,An Act To Promote Youth Employment,2019-04-11,129
e3e6bc56-f942-4bbb-acd0-03187db31796,-0.9120283018867924,79,1,4,49,An Act To Exclude Collectively Bargained Salary And Job Promotion Increases From The Earnable Compensation Limitation For Retirement Purposes,2019-06-06,129
12524372-b4ed-4159-8560-69312dbaa8f4,-1.0,21,0,0,14,An Act To Clarify That Petitions For Certiorari To The Supreme Court Of The United States Are Included Within The Definition Of Indigent Legal Services,2019-05-02,129
dd43491d-d22e-4768-a680-da6908b92e18,-0.0066728025770823,81,1,52,1,An Act To Require Education About The Holocaust,2019-06-11,129
7b2fd3ba-cf9b-4304-af14-8c2a3247aa24,0.0,82,0,46,0,An Act To Amend The State's Hemp Laws,2019-06-19,129
28d4c6ae-e2bf-4663-9ab4-5af3ebdd70e6,-0.9241989478718317,79,3,2,49,An Act To Establish A Fund For Portions Of The Operations And Outreach Activities Of The University Of Maine Cooperative Extension Diagnostic And Research Laboratory And To Increase Statewide Enforcement Of Pesticide Use,2019-06-12,129
471d11d0-e6f7-4c45-b6b4-aa6ef18c94e0,0.0,21,0,11,0,"Joint Order, Recalling L.D. 1758 From The Governor's Desk To The Senate",2019-08-26,129
dfaa4707-eab0-478a-9445-4f710944726f,0.0,21,0,11,0,"An Act To Authorize A General Fund Bond Issue To Improve Highways, Bridges And Multimodal Facilities",2019-08-26,129
76240b50-6801-42af-b8a0-bed2e69b8268,0.7662309368191722,12,73,49,5,An Act Regarding The Sale Of Dogs And Cats At Pet Shops,2019-06-13,129
7c6b4e7e-5bd3-4bc9-b8c8-d41a538e8c81,-0.9102564102564104,77,1,4,48,An Act Regarding Utility-Related Fees,2020-03-12,129
cfb7868a-68c8-4c97-a6b0-82662b6a2b90,-0.9259259259259258,78,3,2,52,An Act To Clarify Prevailing Wage Rates On State Projects Using Federal Funds,2019-06-06,129
e416ffd5-9d21-4a8d-8d05-41ed193767d5,-0.0180995475113121,80,5,48,4,An Act To Enhance Personal And Public Safety By Requiring Evaluations Of And Judicial Hearings For Persons In Protective Custody Regarding Risk Of Harm And Restricting Access To Dangerous Weapons,2019-06-19,129
90d91e41-fed4-4433-8660-273ba1e3907c,-0.9131652661064426,80,4,2,49,An Act To Increase Railroad Freight Safety,2019-06-10,129
126426e9-764e-4390-be56-186bfefe146f,-0.9133456904541242,79,4,2,50,An Act To Update The Family Planning Statutes,2019-05-30,129
51d954f1-2148-4cba-9c21-b26c9efd15ad,-0.9245014245014244,78,3,2,50,An Act To Allow Local Flexibility In Teacher Assignment To Enhance Student Achievement,2019-04-18,129
5f9cae39-0bc7-4916-821c-e1c129917cb2,-0.9245014245014244,75,3,2,52,An Act To Simplify Apprenticeship Requirements For Student And Apprentice Lobster And Crab Fishing License Holders,2019-03-19,129
7454ffeb-4fad-45a3-9267-6c4d0c3d09aa,-0.924512987012987,76,1,3,45,An Act To Replace Net Energy Billing With A Market-Based Mechanism,2019-04-23,129
8926ea11-4540-4668-af42-82927169ff05,-0.9161764705882351,78,2,3,48,"Resolve, To Increase Funding For Assertive Community Treatment",2019-05-16,129
2b70e056-d31e-4914-8da0-7a10d2f399a8,-0.915991902834008,74,2,3,49,An Act To Amend The Law That Increases The Number Of Franklin County Commissioners,2019-08-26,129
b6c3a96d-3511-4bf5-82c4-ed4a85f7e65d,0.0,17,0,14,0,"Resolve, To Designate A Bridge In Indian Purchase Township The Detective Benjamin Campbell Bridge",2019-06-07,129
ba774fc3-555e-4b0b-9c61-23f578cf1743,0.0,79,0,51,0,"An Act To Promote Economic Development And Critical Communications For Family Farms, Businesses And Residences By Strategic Public Investment In High-Speed Internet",2020-03-10,129
32756cba-0337-4831-a478-bb58f12ccf17,-0.9155354449472096,76,2,3,48,An Act Regarding The Sale And Release Or Abandonment Of Balloons,2019-05-08,129
7d5afde7-e5d0-4a37-95fd-d2e05012fe66,0.0,0,21,0,13,"Resolve, To Review The Delivery Of Services To The Citizens Of The State By The Department Of Health And Human Services",2019-05-23,129
d3647f1b-09b9-4344-be4b-7e28003ba3c2,-0.9143589743589744,76,2,3,47,An Act Regarding The Determination Of The Prevailing Wage Rate For Public Works Projects,2019-06-07,129
ae9b9f63-d5ca-460d-a4ae-c8689dd514f9,0.784113475177305,13,62,45,2,"Resolve, To Implement An Intensive Drug Treatment Court Pilot Project In The Midcoast",2019-06-06,129
e268d65b-00b7-4d58-b7c9-8e403cef5be0,-0.9369476952471936,77,2,2,51,An Act To Secure The Future Of The Frances Perkins Homestead,2019-03-28,129
39944a71-9e9c-4f8e-bc53-c2a9fb0ddb62,-0.8875,71,9,0,55,An Act To Ban Use Of Aerial Herbicide Spraying For The Purpose Of Deforestation,2019-06-17,129
f8fd574d-c64a-4bb8-9fac-86633b1b8909,-0.0846938775510203,28,52,13,36,An Act Regarding Court Facilities In York County,2019-06-18,129
ef0790fd-1465-4d9e-b54a-9d3a9f9afb13,-0.0789473684210526,73,0,35,3,An Act To Clarify The Pathway For A Registered Dispensary Under The Maine Medical Use Of Marijuana Act To Become A For-Profit Entity,2019-06-07,129
348119ee-8d78-4255-a13f-7bded3eb38cc,-0.8675213675213675,17,1,1,12,An Act To Prepare All Students For Work And Life By Requiring That Students Receive Instruction In Vocational Preparation And Practical Life Skills,2019-05-23,129
8434ee31-a1f9-4029-b881-b719fd094018,-0.0799999999999999,79,0,46,4,"An Act Making Supplemental Appropriations And Allocations For The Expenditures Of State Government, General Fund And Other Funds And Changing Certain Provisions Of The Law Necessary To The Proper Operations Of State Government For The Fiscal Years Ending June 30, 2020 And June 30, 2021",2020-03-17,129
0d12e690-7572-4166-a3e1-89ae6402c63f,0.5447154471544715,10,72,34,17,An Act To Align Wages For Direct Care Workers For Persons With Intellectual Disabilities Or Autism With The Minimum Wage,2019-06-03,129
f8922f0e-1d3e-4c61-9874-3faf82c3fe6b,0.9411764705882352,1,16,13,0,An Act To Create Jobs And Slow Climate Change By Promoting The Production Of Natural Resources Bioproducts,2020-03-17,129
8097a012-6c0b-4c35-a280-48b8bd190633,-0.859840425531915,79,1,6,41,An Act To Apply The Same Auditing Standards To All Candidates And Political Action Committees,2019-05-23,129
fbc2dd2e-bcca-4824-9093-124b218e5f45,-0.0892203035060178,77,1,44,5,An Act To Authorize A General Fund Bond Issue For Infrastructure To Improve Transportation And Internet Connections,2020-03-17,129
a3e4a177-ccf1-4c69-bae2-88abf9226c48,-0.8629518072289156,82,1,6,42,An Act To Provide Relief To Federal Employees Affected By The Federal Shutdown,2019-03-07,129
985b7f0c-895b-4501-be84-aa793fef587b,-0.0980392156862745,82,0,46,5,"An Act To Make Supplemental Appropriations And Allocations For The Expenditures Of State Government And To Change Certain Provisions Of Law Necessary To The Proper Operations Of State Government For The Fiscal Year Ending June 30, 2019",2019-03-12,129
8a5487bd-4ad1-4fd7-9e36-f7f5e4a891c4,0.5301204819277108,39,44,51,0,An Act To Prevent Overdose Deaths,2019-06-12,129
e257db8b-36e6-4e3d-add8-5afa3912b3ee,-0.0784313725490196,78,0,47,4,An Act To Create Affordable Workforce And Senior Housing And Preserve Affordable Rural Housing,2019-06-07,129
6c4ce24f-5cf2-4eee-90ae-30dc181396fc,-0.8703662597114318,82,3,5,48,An Act To Amend The Maine Uniform Building And Energy Code,2019-06-14,129
cfcc68a8-3dea-4385-a177-598362a7d653,-0.9386363636363636,78,2,2,53,"Resolution, Proposing An Amendment To The Constitution Of Maine To Prohibit New Or Increased Fees Or Taxes By Means Of Direct Initiatives Of Legislation",2019-04-02,129
88c02b4f-644e-432c-b66f-65767be22394,-0.0727272727272727,79,0,51,4,An Act Regarding Utility Reorganizations,2019-06-06,129
8698ddd1-02a8-4252-a8e8-bb20b19e6042,-0.8739719400096759,77,1,6,47,"Resolve, Directing The Department Of Environmental Protection To Evaluate Emissions From Heated Aboveground Petroleum Storage Tanks",2020-03-10,129
1a5cbfcf-3c03-4ba5-9351-62f46984a44e,-0.872946330777656,80,3,5,50,An Act To Align State Law With Current Practice Regarding Required School Attendance,2019-04-11,129
a7a5d5e2-2d6c-431c-b892-b2824e697c63,0.5714285714285714,9,12,14,0,An Act To Protect Children By Requiring The Safe Storage Of Loaded Firearms,2019-06-11,129
f8404cbd-02be-4144-a7a9-e7a5963f8e4d,-0.8709357160585753,75,4,4,47,An Act To Ensure The Integrity Of For-Profit Colleges,2019-05-08,129
a65b3e1c-fff2-4416-a8c0-01f88b7c02f1,-1.0,21,0,0,11,"An Act To Authorize A General Fund Bond Issue To Provide Broadband Internet Infrastructure In Unserved And Underserved Areas Of The State, Maintenance And Improvement Of The Maine National Guard Armories, Readiness Centers And Support Facilities And Capital Improvements And Equipment Purchases For Career And Technical Education Centers",2019-08-26,129
bb07fcb6-78b5-486b-bdde-ba7b327db5a2,-0.8705882352941177,84,1,6,45,An Act To Increase Faculty In Nursing Education Programs,2019-06-13,129
edd5dcd9-1a75-481d-bd2a-8b4a7cfa7568,-0.0714285714285714,21,0,13,1,An Act To Require The State To Meet The Mandatory 55 Percent Contribution To Schools,2019-05-23,129
ae1d414c-46fc-49ab-91cd-398f2ce1de42,0.0,20,0,14,0,An Act To Make Ballot Questions Easier To Read And Understand For Maine Voters,2019-06-18,129
6d8bb6b9-9ef4-431a-92bd-84dd097c4fbe,-1.0,19,0,0,14,An Act To Establish Wage And Employment Parity Between Adult And Child Protective Services Caseworkers In The Department Of Health And Human Services,2019-06-10,129
c72052fc-a393-441d-b6ac-54c1a9ac3f2a,0.4823529411764705,44,41,54,0,"Resolve, Directing The Department Of Agriculture, Conservation And Forestry To Convey Certain Lands To Roosevelt Conference Center Doing Business As Eagle Lake Sporting Camps",2019-06-18,129
35a7f89b-cce4-4aad-a1ac-869cd9ec0d2f,0.0,21,0,14,0,An Act To Provide An Income Tax Exemption For Military Pay Without Regard To Where The Military Service Was Performed,2019-04-04,129
5d74271c-0a61-4a2a-8745-6a3d93191f4a,-0.8506969052681312,82,1,7,44,"Resolve, Regarding Legislative Review Of Portions Of Chapter 132: Learning Results: Parameters For Essential Instruction, A Major Substantive Rule Of The Department Of Education",2020-03-05,129
2482671e-c847-43bf-96c3-06eb71fef84e,-0.941431117901706,74,3,1,50,An Act To Eliminate The Statutory Duty To Retreat And Affirm The Right Of Self-Defense,2019-06-07,129
53bdd281-2176-4e33-b7fa-2c1d7512622a,-0.1111111111111111,19,0,8,1,An Act To Provide Funding For Broadband Internet Infrastructure In Unserved And Underserved Areas,2020-03-12,129
9e6d3521-8843-4c06-be31-8f81742c8fe9,-1.0,18,0,0,13,"An Act To Fully Fund After-School And Preschool Programs In The School Funding Formula, Increase The Economically Disadvantaged Student Factor In The School Funding Formula And Increase The School Construction Debt Service Limit",2019-05-23,129
05f74af3-a383-4598-bc7d-2ad369f5bafd,-0.8490384615384615,71,9,2,50,"Resolve, To Establish The Committee To Study The Feasibility Of Creating Basic Income Security",2019-05-30,129
9f1ee0cc-bc98-459e-96bd-fd43f9422bf3,-1.0,18,0,0,14,An Act To Lower Maine's Individual Income Tax,2019-06-03,129
5cd236e6-5bc1-406e-bdaa-a3944aaa5c27,-0.9421380384016604,79,3,1,46,An Act To Amend The Maine Exclusion Amount In The Estate Tax,2019-06-19,129
10085325-9e88-491d-a66f-8533c80e6410,-0.8461538461538461,21,0,2,11,An Act To Improve Consistency Within The Maine Human Rights Act,2020-03-03,129
7dfba3b3-09bf-4089-b594-b9bc2d69eeb6,0.4855769230769231,7,9,12,1,An Act To Enhance The Ability Of The State To Prosecute The Crime Of Operating Under The Influence,2019-06-07,129
f789e6c5-7741-4a17-8355-99161611d08a,0.0,83,0,51,0,An Act To Protect Consumers From Unfair Practices Related To Pharmacy Benefits Management,2019-06-12,129
0b97c51f-b70b-4d7d-998b-9dc3b46859f1,-0.8584409373505499,72,10,1,50,An Act To Provide Funding To The Department Of Health And Human Services To Support Free Health Clinics In The State,2019-04-04,129
