,Party,Polarization,Unanimity,Yes polarization,Republican yes votes,Republican no votes,Democratic yes votes,Democratic no votes,Republican yes,Democratic yes,Party polarization,Title,title_w_breaks,Date,Session,Key,Democratic votes yes/no,Republican votes yes/no
754,Democratic,-0.0,1.0,0.0,18,0,17,0,1.0,1.0,-0.0,"Resolve, To Require A Review Of The State Employee And Teacher Retirement Plan","Resolve, To Require A Review<br>Of The State Employee And<br>Teacher Retirement Plan",2017-06-07,128,cf509a9b-67b3-4b4e-b974-fe8b2141ada5,17/0,18/0
1084,Democratic,-1.0,1.0,1.0,18,0,0,17,1.0,0.0,1.0,An Act To Prevent Tax Haven Abuse,An Act To Prevent Tax Haven<br>Abuse,2017-06-07,128,bb6bedac-8d9c-4cf0-a1bf-96b91260f45f,0/17,18/0
1350,Democratic,-0.0,1.0,0.0,18,0,16,0,1.0,1.0,-0.0,An Act To Update The Statutes Under Which Maine's Credit Unions Are Chartered,An Act To Update The Statutes<br>Under Which Maine's Credit<br>Unions Are Chartered,2017-06-08,128,22012959-0169-4463-a05f-6d284d0f23e5,16/0,18/0
1950,Democratic,-1.0,1.0,1.0,18,0,0,17,1.0,0.0,1.0,An Act To Amend The Laws Governing Legislative Political Action Committees,An Act To Amend The Laws<br>Governing Legislative<br>Political Action Committees,2017-06-15,128,c6ca5b2d-df8f-4ca3-95a2-438a5b9560c6,0/17,18/0
722,Democratic,-0.0,1.0,0.0,16,0,17,0,1.0,1.0,-0.0,An Act To Broaden Educational Opportunities For Members Of The Maine National Guard,An Act To Broaden Educational<br>Opportunities For Members Of<br>The Maine National Guard,2018-06-20,128,05e91849-3af2-48c1-801b-3dc919e67674,17/0,16/0
986,Democratic,-1.0,1.0,1.0,18,0,0,16,1.0,0.0,1.0,An Act To Establish An Independent Citizens Oversight Committee On Maine's Welfare Programs,An Act To Establish An<br>Independent Citizens Oversight<br>Committee On Maine's Welfare<br>Programs,2017-06-08,128,b8cd2e36-475c-4e28-9a19-e9c17a3f7f2d,0/16,18/0
1058,Democratic,-0.0,1.0,0.0,17,0,17,0,1.0,1.0,-0.0,An Act To Provide A Career And Technical Education Training Option For Plumbers,An Act To Provide A Career And<br>Technical Education Training<br>Option For Plumbers,2017-03-23,128,466e6de9-7bb2-463b-983d-76e19e75bd68,17/0,17/0
1672,Democratic,-1.0,1.0,1.0,18,0,0,17,1.0,0.0,1.0,An Act To Require Presidential And Vice-Presidential Candidates To Disclose Their Federal Income Tax Returns,An Act To Require Presidential<br>And Vice-Presidential<br>Candidates To Disclose Their<br>Federal Income Tax Returns,2017-06-15,128,2f324823-d2d6-4af3-90eb-24d5123e9317,0/17,18/0
1352,Democratic,-0.0,1.0,0.0,18,0,17,0,1.0,1.0,-0.0,An Act To Protect Maine's Clean Water And Taxpayers From Mining Pollution,An Act To Protect Maine's<br>Clean Water And Taxpayers From<br>Mining Pollution,2017-06-07,128,0f852420-29e8-486b-9cb5-359fcb017038,17/0,18/0
920,Democratic,-1.0,1.0,1.0,18,0,0,17,1.0,0.0,1.0,An Act To Maintain The Current Number Of Appointees To The Maine Arts Commission,An Act To Maintain The Current<br>Number Of Appointees To The<br>Maine Arts Commission,2017-06-06,128,df43fa51-4d42-4d79-8caa-ee35b4c1c9a0,0/17,18/0
1636,Democratic,-0.29166666666666663,0.7083333333333334,0.29166666666666663,64,0,51,21,1.0,0.7083333333333334,0.29166666666666663,An Act To Create The Fund For Municipalities To Improve Pedestrian Safety,An Act To Create The Fund For<br>Municipalities To Improve<br>Pedestrian Safety,2018-02-15,128,b01333a0-3b27-4fee-ace1-24d178e3694c,51/21,64/0
1802,Democratic,-0.9701492537313432,0.9850746268656716,0.9701492537313432,66,1,1,66,0.9850746268656716,0.014925373134328358,0.9701492537313432,An Act To Require Candidates To Be Listed As Unenrolled If Not Registered With A Recognized Party,An Act To Require Candidates<br>To Be Listed As Unenrolled If<br>Not Registered With A<br>Recognized Party,2017-05-24,128,ed669b46-1003-42c8-9dc1-d20bf04c5452,1/66,66/1
916,Democratic,-0.2941176470588235,0.7058823529411765,0.2941176470588235,18,0,12,5,1.0,0.7058823529411765,0.2941176470588235,An Act To Support Employees With Significant Commutes,An Act To Support Employees<br>With Significant Commutes,2017-06-06,128,a3c7b5f4-10af-484f-b86d-07b4aaced00b,12/5,18/0
1658,Democratic,-0.9705882352941176,1.0,0.9705882352941176,66,2,0,68,0.9705882352941176,0.0,0.9705882352941176,An Act To Preserve The Economic Viability Of Maine's Historic Properties,An Act To Preserve The<br>Economic Viability Of Maine's<br>Historic Properties,2017-06-06,128,8b74873c-aefa-437a-9ffe-a20c3b0490ac,0/68,66/2
1384,Democratic,-0.2896613190730838,0.6515151515151515,0.2896613190730838,64,4,43,23,0.9411764705882353,0.6515151515151515,0.2896613190730838,An Act To Clarify The Law Allowing Certificate Of Approval Holders And Manufacturers Or Suppliers Of Spirits To Offer Mail-In Rebates,An Act To Clarify The Law<br>Allowing Certificate Of<br>Approval Holders And<br>Manufacturers Or Suppliers Of<br>Spirits To Offer Mail-In<br>Rebates,2017-05-25,128,6e3db933-14d2-42e4-8382-701eaf139ca4,43/23,64/4
958,Democratic,-0.2865191146881288,0.9436619718309859,0.2865191146881288,24,46,4,67,0.34285714285714286,0.056338028169014086,0.2865191146881288,"Joint Order The Senate Concurring, That, In Accordance With Emergency Authority Granted Under The Maine Revised Statutes, Title 3, Section 2, The Second Regular Session Of The 128Th Legislature Is Extended For Up To 4 Legislative Days.","Joint Order The Senate<br>Concurring, That, In<br>Accordance With Emergency<br>Authority Granted Under The<br>Maine Revised Statutes, Title<br>3, Section 2, The Second<br>Regular Session Of The 128Th<br>Legislature Is Extended For Up<br>To 4 Legislative Days.",2018-05-02,128,d9743000-6479-4337-b756-18fa3e20c61a,4/67,24/46
1924,Democratic,-0.9722222222222222,0.9722222222222222,0.9722222222222222,67,0,2,70,1.0,0.027777777777777776,0.9722222222222222,An Act To Protect Maine's Economy By Slowing The Rate At Which The State's Minimum Wage Will Increase And Establishing A Training And Youth Wage,An Act To Protect Maine's<br>Economy By Slowing The Rate At<br>Which The State's Minimum Wage<br>Will Increase And Establishing<br>A Training And Youth Wage,2018-04-05,128,deb468f2-e02d-400b-8629-583abe37ed17,2/70,67/0
1902,Democratic,-0.27083333333333337,0.5625,0.27083333333333337,15,3,9,7,0.8333333333333334,0.5625,0.27083333333333337,An Act To Clear A Path To Employment,An Act To Clear A Path To<br>Employment,2018-03-22,128,95d747d9-aefa-4e57-b079-db670ac5f0c8,9/7,15/3
870,Democratic,-0.3243697478991596,0.6470588235294118,0.3243697478991596,68,2,44,24,0.9714285714285714,0.6470588235294118,0.3243697478991596,An Act To Require State Compliance With Federal Real Id Guidelines,An Act To Require State<br>Compliance With Federal Real<br>Id Guidelines,2017-04-11,128,32b083eb-46dd-426c-9472-c779ccfdd415,44/24,68/2
1458,Democratic,-0.2222222222222222,1.0,0.2222222222222222,4,14,0,16,0.2222222222222222,0.0,0.2222222222222222,An Act To Provide Lung Cancer Screening For Mainecare Recipients,An Act To Provide Lung Cancer<br>Screening For Mainecare<br>Recipients,2017-05-17,128,3e569bde-4495-4669-b6e8-d4f45043612e,0/16,4/14
1438,Democratic,-0.3888888888888889,1.0,0.3888888888888889,7,11,0,17,0.3888888888888889,0.0,0.3888888888888889,An Act To Provide Mainecare Coverage For Dental Services To Adults With Intellectual Disabilities Or Autistic Disorder,An Act To Provide Mainecare<br>Coverage For Dental Services<br>To Adults With Intellectual<br>Disabilities Or Autistic<br>Disorder,2017-05-25,128,22867eac-995c-4d7d-9e20-4ee229604a4b,0/17,7/11
738,Democratic,-0.4444444444444444,1.0,0.4444444444444444,8,10,0,15,0.4444444444444444,0.0,0.4444444444444444,"An Act To Include Tax-Exempt, Nonprofit Regional Transportation Providers Under The Maine Tort Claims Act","An Act To Include Tax-Exempt,<br>Nonprofit Regional<br>Transportation Providers Under<br>The Maine Tort Claims Act",2017-06-12,128,1a442260-dfac-4983-ba8b-b8b23ef7b1e1,0/15,8/10
806,Democratic,-0.4444444444444444,0.5,0.4444444444444444,17,1,8,8,0.9444444444444444,0.5,0.4444444444444444,An Act To Encourage New Major Investments In Shipbuilding Facilities And The Preservation Of Jobs,An Act To Encourage New Major<br>Investments In Shipbuilding<br>Facilities And The<br>Preservation Of Jobs,2018-03-28,128,3cc53b5d-91b6-4b90-ab92-245c6e4d9dfc,8/8,17/1
1306,Democratic,-0.4,0.6,0.4,18,0,9,6,1.0,0.6,0.4,An Act Regarding The Maternal And Infant Death Review Panel,An Act Regarding The Maternal<br>And Infant Death Review Panel,2017-06-12,128,2221bb3e-859d-4bf8-b10a-6d0ade3388fb,9/6,18/0
1692,Democratic,-0.36601307189542487,0.5882352941176471,0.36601307189542487,14,4,7,10,0.7777777777777778,0.4117647058823529,0.36601307189542487,An Act To Authorize A Local Option Sales Tax,An Act To Authorize A Local<br>Option Sales Tax,2017-06-07,128,f0c0b2a0-df22-44a7-bd71-39fbe1aa0c51,7/10,14/4
1848,Democratic,-0.3529411764705882,0.6470588235294118,0.3529411764705882,18,0,11,6,1.0,0.6470588235294118,0.3529411764705882,An Act To Prohibit The Mining Of Massive Sulfide Ore Deposits Under The Maine Metallic Mineral Mining Act,An Act To Prohibit The Mining<br>Of Massive Sulfide Ore<br>Deposits Under The Maine<br>Metallic Mineral Mining Act,2017-06-22,128,b7ab0b43-ee1a-481a-b2e5-02ffd575e8bb,11/6,18/0
1736,Democratic,-0.3489304812834225,0.6363636363636364,0.3489304812834225,67,1,42,24,0.9852941176470589,0.6363636363636364,0.3489304812834225,An Act To Limit The Influence Of Lobbyists By Expanding The Prohibition On Accepting Political Contributions,An Act To Limit The Influence<br>Of Lobbyists By Expanding The<br>Prohibition On Accepting<br>Political Contributions,2017-05-25,128,6ff59317-80f1-4ce0-84c0-f2fc23a45dad,42/24,67/1
1678,Democratic,-0.34372256365232656,0.6268656716417911,0.34372256365232656,66,2,42,25,0.9705882352941176,0.6268656716417911,0.34372256365232656,An Act To Provide Mainecare Coverage For Music Therapy,An Act To Provide Mainecare<br>Coverage For Music Therapy,2017-06-05,128,18306f5c-76c7-4200-b7b9-c31c04122b2e,42/25,66/2
1380,Democratic,-0.25,0.5147058823529411,0.25,52,16,35,33,0.7647058823529411,0.5147058823529411,0.25,An Act To Regulate And Tax Sports Fantasy League Activities In Maine,An Act To Regulate And Tax<br>Sports Fantasy League<br>Activities In Maine,2017-06-29,128,e75c0eb0-d3a0-40e6-868f-b9a86666bc1f,35/33,52/16
1772,Democratic,-0.00694444444444442,0.9375,0.00694444444444442,17,1,15,1,0.9444444444444444,0.9375,0.00694444444444442,An Act To Facilitate Substance Abuse Treatment For Certain Applicants For And Recipients Of Temporary Assistance For Needy Families Benefits,An Act To Facilitate Substance<br>Abuse Treatment For Certain<br>Applicants For And Recipients<br>Of Temporary Assistance For<br>Needy Families Benefits,2017-06-21,128,49537286-f075-4d3e-9b18-933d4f5c5457,15/1,17/1
892,Democratic,-0.028169014084507005,0.971830985915493,0.028169014084507005,68,0,69,2,1.0,0.971830985915493,0.028169014084507005,An Act To Increase Transparency In The Direct Initiative Process,An Act To Increase<br>Transparency In The Direct<br>Initiative Process,2018-04-17,128,dab8b878-6a6e-415f-ba15-83cd8b0602bd,69/2,68/0
944,Democratic,-0.05882352941176472,0.9411764705882353,0.05882352941176472,18,0,16,1,1.0,0.9411764705882353,0.05882352941176472,An Act To Increase Workforce Participation In The Temporary Assistance For Needy Families Program And Other Assistance Programs,An Act To Increase Workforce<br>Participation In The Temporary<br>Assistance For Needy Families<br>Program And Other Assistance<br>Programs,2017-06-09,128,70e4a3d1-d135-4f0d-a598-c6cec0421241,16/1,18/0
1956,Democratic,-0.05882352941176472,0.9411764705882353,0.05882352941176472,18,0,16,1,1.0,0.9411764705882353,0.05882352941176472,An Act To Build Greater Accountability Into The General Assistance Program By Increasing The Penalty For Falsely Representing Information On An Application For General Assistance,An Act To Build Greater<br>Accountability Into The<br>General Assistance Program By<br>Increasing The Penalty For<br>Falsely Representing<br>Information On An Application<br>For General Assistance,2017-06-15,128,3442cfbc-e7c6-4de1-9601-739573f56cf0,16/1,18/0
1418,Democratic,-0.03619909502262442,0.8461538461538461,0.03619909502262442,15,2,11,2,0.8823529411764706,0.8461538461538461,0.03619909502262442,An Act To Amend The Child And Family Services And Child Protection Act,An Act To Amend The Child And<br>Family Services And Child<br>Protection Act,2018-08-30,128,61e072fe-87b7-4e58-b10d-22c7e62d8d91,11/2,15/2
1640,Democratic,-0.0625,0.9375,0.0625,18,0,15,1,1.0,0.9375,0.0625,An Act To Amend The Law Regarding Road Associations,An Act To Amend The Law<br>Regarding Road Associations,2017-06-08,128,3d33afe0-e6b9-4cf7-968b-c37c377632d1,15/1,18/0
1130,Democratic,-1.0,1.0,1.0,18,0,0,16,1.0,0.0,1.0,"Resolution, Proposing An Amendment To The Constitution Of Maine Regarding Early Voting","Resolution, Proposing An<br>Amendment To The Constitution<br>Of Maine Regarding Early<br>Voting",2017-06-01,128,729e438d-6ea4-4134-ad15-ccd50a95ff9d,0/16,18/0
926,Democratic,-0.01449275362318847,0.9130434782608695,0.01449275362318847,64,5,63,6,0.927536231884058,0.9130434782608695,0.01449275362318847,An Act To Require Nondiscrimination Policies In Providing Health Care Services,An Act To Require<br>Nondiscrimination Policies In<br>Providing Health Care Services,2018-03-22,128,58206436-373f-4846-9d31-8486601c5d1b,63/6,64/5
908,Democratic,-0.013175230566534912,0.9565217391304348,0.013175230566534912,64,2,66,3,0.9696969696969697,0.9565217391304348,0.013175230566534912,An Act To Employ Veterans In Health Care To Meet Workforce Needs,An Act To Employ Veterans In<br>Health Care To Meet Workforce<br>Needs,2018-07-09,128,106194bf-947d-4ced-a199-a918c1c76554,66/3,64/2
1648,Democratic,-0.18520886615515775,0.5942028985507246,0.18520886615515775,53,15,41,28,0.7794117647058824,0.5942028985507246,0.18520886615515775,An Act To Allow Hemp Growers To Grow Hemp From Clones And To Grow Hemp Indoors,An Act To Allow Hemp Growers<br>To Grow Hemp From Clones And<br>To Grow Hemp Indoors,2018-02-20,128,5d7a9d35-046e-47ba-8957-c8fe3c821870,41/28,53/15
1886,Democratic,-0.1811594202898551,0.6811594202898551,0.1811594202898551,35,35,22,47,0.5,0.3188405797101449,0.1811594202898551,An Act To Promote Workforce Development And Provide An Economic Stimulus For Maine-Based Filmmakers And Supporting Businesses,An Act To Promote Workforce<br>Development And Provide An<br>Economic Stimulus For Maine-<br>Based Filmmakers And<br>Supporting Businesses,2017-06-15,128,be34fdef-1d3a-41d6-9317-f943a976c440,22/47,35/35
1644,Democratic,-0.16176470588235292,0.6176470588235294,0.16176470588235292,53,15,42,26,0.7794117647058824,0.6176470588235294,0.16176470588235292,"An Act To Protect Persons Who Cultivate, Process, Buy And Sell Hemp","An Act To Protect Persons Who<br>Cultivate, Process, Buy And<br>Sell Hemp",2018-02-20,128,fca43c24-d43a-454e-b861-b0afbce63682,42/26,53/15
1668,Democratic,-0.1607843137254902,0.8666666666666667,0.1607843137254902,5,12,2,13,0.29411764705882354,0.13333333333333333,0.1607843137254902,An Act To Promote Equity In Business Opportunity For Tobacco Specialty Stores,An Act To Promote Equity In<br>Business Opportunity For<br>Tobacco Specialty Stores,2017-05-11,128,1ae9af94-85e9-4327-9494-311751b6b356,2/13,5/12
1720,Democratic,-0.15555555555555556,0.9333333333333333,0.15555555555555556,4,14,1,14,0.2222222222222222,0.06666666666666667,0.15555555555555556,An Act To Allow Tobacco Retail Establishments To Serve Alcohol,An Act To Allow Tobacco Retail<br>Establishments To Serve<br>Alcohol,2018-03-01,128,17072a14-7e56-48ef-88f3-e701d5d73f92,1/14,4/14
1294,Democratic,-0.06666666666666665,0.9333333333333333,0.06666666666666665,17,0,14,1,1.0,0.9333333333333333,0.06666666666666665,An Act To Allow Conveyance Of Land Previously Conveyed By The State To The Town Of Bridgton,An Act To Allow Conveyance Of<br>Land Previously Conveyed By<br>The State To The Town Of<br>Bridgton,2017-04-13,128,4eb6ec49-9d68-44b7-9a32-058eb1eb2bd1,14/1,17/0
1730,Democratic,-0.9850746268656716,1.0,0.9850746268656716,66,1,0,71,0.9850746268656716,0.0,0.9850746268656716,An Act Regarding Parental Rights,An Act Regarding Parental<br>Rights,2017-06-16,128,8b1ede7b-13a9-494c-844f-a5623a9c494f,0/71,66/1
708,Democratic,-0.12686733556298768,0.8115942028985508,0.12686733556298768,61,4,56,13,0.9384615384615385,0.8115942028985508,0.12686733556298768,An Act To Protect The Health And Safety Of First Responders,An Act To Protect The Health<br>And Safety Of First Responders,2017-07-20,128,4d7140a5-acd1-4346-aa0c-b378c55038a3,56/13,61/4
1662,Democratic,-0.06944444444444442,0.875,0.06944444444444442,17,1,14,2,0.9444444444444444,0.875,0.06944444444444442,An Act To Restrict Cash Access For Electronic Benefit Transfer Cards,An Act To Restrict Cash Access<br>For Electronic Benefit<br>Transfer Cards,2017-06-21,128,141ced36-fe5a-46e8-89c6-851e6167a236,14/2,17/1
1530,Democratic,-0.0,1.0,0.0,16,0,17,0,1.0,1.0,-0.0,An Act To Implement The Recommendations Of The Working Group To Study Background Checks For Child Care Facilities And Providers,An Act To Implement The<br>Recommendations Of The Working<br>Group To Study Background<br>Checks For Child Care<br>Facilities And Providers,2018-07-09,128,c20a7431-7195-4894-a0d1-270a99566dec,17/0,16/0
1488,Democratic,-0.8888888888888888,1.0,-0.8888888888888888,2,16,17,0,0.1111111111111111,1.0,-0.8888888888888888,An Act To Provide Traffic Safety Education In Schools,An Act To Provide Traffic<br>Safety Education In Schools,2017-06-22,128,1fb8513b-ce6d-4c26-ab81-cb84eafe8aa6,17/0,2/16
948,Democratic,-0.9850746268656716,1.0,-0.9850746268656716,1,66,69,0,0.014925373134328358,1.0,-0.9850746268656716,An Act To Create A Permanent Wabanaki Law Enforcement Seat On The Maine Criminal Justice Academy Board Of Trustees,An Act To Create A Permanent<br>Wabanaki Law Enforcement Seat<br>On The Maine Criminal Justice<br>Academy Board Of Trustees,2017-04-25,128,bf241ff0-4ac8-4684-90a8-301739e49175,69/0,1/66
1186,Democratic,-0.9067307692307692,0.9692307692307692,-0.9067307692307692,4,60,63,2,0.0625,0.9692307692307692,-0.9067307692307692,An Act To Establish The Summer Success Program Fund,An Act To Establish The Summer<br>Success Program Fund,2017-08-02,128,6f1479af-9a02-46ec-b10f-648fe8505641,63/2,4/60
854,Democratic,-0.9075224292615597,0.9710144927536232,-0.9075224292615597,4,59,67,2,0.06349206349206349,0.9710144927536232,-0.9075224292615597,An Act To Clarify The Scope Of Practice Of Certain Licensed Professionals Regarding Conversion Therapy,An Act To Clarify The Scope Of<br>Practice Of Certain Licensed<br>Professionals Regarding<br>Conversion Therapy,2018-07-09,128,64deb277-8868-4215-8dc4-b2df0f209177,67/2,4/59
930,Democratic,-0.9076923076923077,1.0,-0.9076923076923077,6,59,69,0,0.09230769230769231,1.0,-0.9076923076923077,An Act To Protect The Rights Of Public Employees To Determine Their Collective Bargaining Agent,An Act To Protect The Rights<br>Of Public Employees To<br>Determine Their Collective<br>Bargaining Agent,2017-06-15,128,0d4092d0-9f50-498e-bef1-49e48cb43b64,69/0,6/59
1176,Democratic,-0.9076923076923077,1.0,-0.9076923076923077,6,59,65,0,0.09230769230769231,1.0,-0.9076923076923077,An Act To Amend The Laws Governing Funding For Landfill Closure Costs,An Act To Amend The Laws<br>Governing Funding For Landfill<br>Closure Costs,2017-05-31,128,f087a6c6-3d87-4216-86c8-1612dfc4590d,65/0,6/59
1778,Democratic,-0.9076923076923077,1.0,-0.9076923076923077,6,59,68,0,0.09230769230769231,1.0,-0.9076923076923077,"An Act To Formalize The Governance Of The Maine Educational And Attainment Research Navigation System, A Longitudinal Data Series For Workforce Information","An Act To Formalize The<br>Governance Of The Maine<br>Educational And Attainment<br>Research Navigation System, A<br>Longitudinal Data Series For<br>Workforce Information",2017-06-01,128,a2c8eb3a-065b-478d-83ed-3adeddbf6ff3,68/0,6/59
832,Democratic,-0.9076923076923077,1.0,-0.9076923076923077,6,59,65,0,0.09230769230769231,1.0,-0.9076923076923077,An Act To Increase The State Share Of The Cost Of Health Insurance For Retired Teachers,An Act To Increase The State<br>Share Of The Cost Of Health<br>Insurance For Retired Teachers,2017-05-31,128,16a9e769-daf7-4b35-b005-a9e01a14b7de,65/0,6/59
1276,Democratic,-0.9848484848484849,1.0,-0.9848484848484849,1,65,70,0,0.015151515151515152,1.0,-0.9848484848484849,"An Act To Address Hunger, Support Maine Farms And Reduce Waste","An Act To Address Hunger,<br>Support Maine Farms And Reduce<br>Waste",2017-04-27,128,bad3b909-2b2a-422b-8f97-0f68a234cf37,70/0,1/65
1538,Democratic,-0.9090909090909091,1.0,-0.9090909090909091,6,60,72,0,0.09090909090909091,1.0,-0.9090909090909091,An Act To Ensure The Availability Of In-Person Visitation In County Jails,An Act To Ensure The<br>Availability Of In-Person<br>Visitation In County Jails,2018-04-10,128,70aa289a-46b5-4c8a-bee6-3beacd797fc8,72/0,6/60
1424,Democratic,-0.9090909090909091,1.0,-0.9090909090909091,6,60,71,0,0.09090909090909091,1.0,-0.9090909090909091,An Act To Support Employment Opportunity In Maine,An Act To Support Employment<br>Opportunity In Maine,2017-06-27,128,0ca3c843-c8a9-43b8-8a6b-2deb015e18ff,71/0,6/60
1456,Democratic,-0.9047619047619048,1.0,-0.9047619047619048,6,57,65,0,0.09523809523809523,1.0,-0.9047619047619048,"An Act To Expand The 1998 Special Retirement Plan To Include Detectives In The Office Of Investigations Within The Department Of The Secretary Of State, Bureau Of Motor Vehicles","An Act To Expand The 1998<br>Special Retirement Plan To<br>Include Detectives In The<br>Office Of Investigations<br>Within The Department Of The<br>Secretary Of State, Bureau Of<br>Motor Vehicles",2017-08-02,128,577bee8b-b984-42f3-8c71-bf574582efea,65/0,6/57
1156,Democratic,-0.9857142857142858,1.0,-0.9857142857142858,1,69,70,0,0.014285714285714285,1.0,-0.9857142857142858,An Act To Establish The Let's Grow Maine Program,An Act To Establish The Let's<br>Grow Maine Program,2017-06-16,128,f1c8c071-5210-40ab-ae5d-8a4fa2344dc8,70/0,1/69
1932,Democratic,-0.8923076923076922,1.0,-0.8923076923076922,7,58,70,0,0.1076923076923077,1.0,-0.8923076923076922,An Act To Authorize A Prerelease Facility In Washington County,An Act To Authorize A<br>Prerelease Facility In<br>Washington County,2018-04-12,128,ed5e33b3-7f72-48cb-85f9-fa4161fd5c30,70/0,7/58
896,Democratic,-0.8923076923076922,1.0,-0.8923076923076922,7,58,72,0,0.1076923076923077,1.0,-0.8923076923076922,"Joint Order, To Carry Over Matters To The Next Special Session Of The 128Th Legislature","Joint Order, To Carry Over<br>Matters To The Next Special<br>Session Of The 128Th<br>Legislature",2018-04-19,128,033a9eb5-7d3a-4a66-8f2c-0fde6739272c,72/0,7/58
922,Democratic,-0.8923076923076922,1.0,-0.8923076923076922,7,58,69,0,0.1076923076923077,1.0,-0.8923076923076922,An Act To Require Insurance Coverage For Hearing Aids,An Act To Require Insurance<br>Coverage For Hearing Aids,2018-07-09,128,68b7867d-b584-48cd-a056-53921ae8ae08,69/0,7/58
882,Democratic,-0.8945981554677207,0.9855072463768116,-0.8945981554677207,6,60,68,1,0.09090909090909091,0.9855072463768116,-0.8945981554677207,An Act To Allow The Maine Developmental Services Oversight And Advisory Board Access To Investigations Of Suspicious Deaths And Mortality Reviews Performed By The Department Of Health And Human Services,An Act To Allow The Maine<br>Developmental Services<br>Oversight And Advisory Board<br>Access To Investigations Of<br>Suspicious Deaths And<br>Mortality Reviews Performed By<br>The Department Of Health And<br>Human Services,2018-07-09,128,7c264fba-466a-4228-874b-4527630b81b8,68/1,6/60
1066,Democratic,-0.8970588235294118,1.0,-0.8970588235294118,7,61,72,0,0.10294117647058823,1.0,-0.8970588235294118,An Act To Create The Small Communities Tourism Fund,An Act To Create The Small<br>Communities Tourism Fund,2017-06-19,128,664b9887-0067-4166-b709-c4a39eb4d624,72/0,7/61
1378,Democratic,-0.8970588235294118,1.0,-0.8970588235294118,7,61,67,0,0.10294117647058823,1.0,-0.8970588235294118,An Act Regarding The Cancellation Of Subscription Services,An Act Regarding The<br>Cancellation Of Subscription<br>Services,2017-06-05,128,de8128e3-662b-40ed-8c4c-8f90397fad1d,67/0,7/61
778,Democratic,-0.8970588235294118,1.0,-0.8970588235294118,7,61,67,0,0.10294117647058823,1.0,-0.8970588235294118,An Act To Restore Judicial Discretion,An Act To Restore Judicial<br>Discretion,2017-06-05,128,7788a1f7-c094-4be0-a5b4-b6e42a5c630e,67/0,7/61
1480,Democratic,-0.8976801988400994,0.9859154929577465,-0.8976801988400994,6,62,70,1,0.08823529411764706,0.9859154929577465,-0.8976801988400994,"An Act Forbidding Food Shaming, Food Denial And The Use Of Food As Discipline Involving Any Child In Maine's Public Schools","An Act Forbidding Food<br>Shaming, Food Denial And The<br>Use Of Food As Discipline<br>Involving Any Child In Maine's<br>Public Schools",2018-03-28,128,d076569d-b4d9-422e-b84f-2c59740ca638,70/1,6/62
1366,Democratic,-0.8985507246376812,1.0,-0.8985507246376812,7,62,70,0,0.10144927536231885,1.0,-0.8985507246376812,An Act To Prohibit The Privatization Of State Correctional Facilities And The State's Forensic Hospitals,An Act To Prohibit The<br>Privatization Of State<br>Correctional Facilities And<br>The State's Forensic Hospitals,2017-06-13,128,1011d45b-d5b2-4e45-a16a-48d2ae22fc58,70/0,7/62
1748,Democratic,-0.8985507246376812,1.0,-0.8985507246376812,7,62,68,0,0.10144927536231885,1.0,-0.8985507246376812,An Act Regarding The Regulation Of Rabbit Production For Local Consumption,An Act Regarding The<br>Regulation Of Rabbit<br>Production For Local<br>Consumption,2017-05-24,128,3adc0f96-d3fa-416f-9fe6-4d5ca9ed1502,68/0,7/62
1104,Democratic,-0.9104477611940298,1.0,-0.9104477611940298,6,61,71,0,0.08955223880597014,1.0,-0.9104477611940298,An Act Regarding The State Retirement System,An Act Regarding The State<br>Retirement System,2017-06-19,128,2058ec92-80c3-44de-8ee7-5bee527747cb,71/0,6/61
1828,Democratic,-0.9104477611940298,1.0,-0.9104477611940298,6,61,67,0,0.08955223880597014,1.0,-0.9104477611940298,An Act To Amend High School Diploma Standards,An Act To Amend High School<br>Diploma Standards,2017-06-08,128,bb80eeac-bd78-4dbd-8faa-3b8b475964e3,67/0,6/61
1632,Democratic,-0.9710144927536232,1.0,-0.9710144927536232,2,67,68,0,0.028985507246376812,1.0,-0.9710144927536232,An Act To Modernize Data Collection And Reporting And Information Access For The Department Of Labor,An Act To Modernize Data<br>Collection And Reporting And<br>Information Access For The<br>Department Of Labor,2017-05-24,128,f830e7c8-4ae4-4d60-af61-39a8e8fc8814,68/0,2/67
1754,Democratic,-0.9230769230769231,1.0,-0.9230769230769231,5,60,71,0,0.07692307692307693,1.0,-0.9230769230769231,An Act To Change Certain Gender-Specific Terminology In The Laws Regarding Municipalities And Counties,An Act To Change Certain<br>Gender-Specific Terminology In<br>The Laws Regarding<br>Municipalities And Counties,2018-03-01,128,d9edd714-ccfc-4177-a3dc-2d8237638656,71/0,5/60
1574,Democratic,-0.9710144927536232,1.0,-0.9710144927536232,2,67,72,0,0.028985507246376812,1.0,-0.9710144927536232,An Act To Provide Economic Security To Maine Families Through The Creation Of A Paid Family Medical Leave System,An Act To Provide Economic<br>Security To Maine Families<br>Through The Creation Of A Paid<br>Family Medical Leave System,2018-05-02,128,b2dea8b3-8966-4335-88ca-3440a0dd602e,72/0,2/67
